Discharge Time (s),Voltage (V)
8651,3.544658
8652,3.543853
8653,3.543898
8654,3.543942
8655,3.543004
8656,3.543093
8657,3.545507
8658,3.544479
8659,3.54506
8660,3.544479
8661,3.543898
8662,3.544479
8663,3.543316
8664,3.543272
8665,3.543272
8666,3.54278
8667,3.545776
8668,3.543316
8669,3.545328
8670,3.5450825
8671,3.544837
8672,3.541305
8673,3.541573
8674,3.543764
8675,3.542825
8676,3.542512
8677,3.544837
8678,3.545328
8679,3.543316
8680,3.545731
8681,3.545351
8682,3.544971
8683,3.542691
8684,3.542512
8685,3.543004
8686,3.5431155
8687,3.543227
8688,3.544389
8689,3.542601
8690,3.544211
8691,3.5440319999999996
8692,3.543853
8693,3.542735
8694,3.542601
8695,3.542914
8696,3.541796
8697,3.541841
8698,3.542512
8699,3.544658
8700,3.544971
8701,3.544255
8702,3.5436965000000002
8703,3.543138
8704,3.54202
8705,3.541886
8706,3.540634
8707,3.541439
8708,3.542065
8709,3.542735
8710,3.542869
8711,3.544255
8712,3.5430925
8713,3.54193
8714,3.540321
8715,3.540142
8716,3.539963
8717,3.53974
8718,3.539963
8719,3.541349
8720,3.542154
8721,3.543182
8722,3.541886
8723,3.5431375
8724,3.544389
8725,3.53889
8726,3.542377
8727,3.540321
8728,3.54041
8729,3.540857
8730,3.54126
8731,3.542601
8732,3.54278
8733,3.541841
8734,3.5415504999999996
8735,3.54126
8736,3.539918
8737,3.539874
8738,3.53974
8739,3.539695
8740,3.540947
8741,3.543585
8742,3.5405
8743,3.543272
8744,3.541305
8745,3.5416175
8746,3.54193
8747,3.539382
8748,3.539427
8749,3.538443
8750,3.538354
8751,3.539427
8752,3.541975
8753,3.539695
8754,3.540589
8755,3.539963
8756,3.539337
8757,3.537728
8758,3.536878
8759,3.537057
8760,3.539114
8761,3.537951
8762,3.540634
8763,3.539918
8764,3.538666
8765,3.540634
8766,3.539829
8767,3.539024
8768,3.538532
8769,3.539516
8770,3.537996
8771,3.537236
8772,3.537057
8773,3.53898
8774,3.537012
8775,3.539293
8776,3.537638
8777,3.5381299999999998
8778,3.538622
8779,3.53813
8780,3.538219
8781,3.538801
8782,3.538935
8783,3.539337
8784,3.53889
8785,3.539293
8786,3.540008
8787,3.5401645
8788,3.540321
8789,3.538175
8790,3.536878
8791,3.53737
8792,3.538041
8793,3.537236
8794,3.539963
8795,3.539784
8796,3.538935
8797,3.539293
8798,3.5390245
8799,3.538756
8800,3.53652
8801,3.536834
8802,3.536297
8803,3.536878
8804,3.536029
8805,3.538175
8806,3.538756
8807,3.538845
8808,3.538354
8809,3.53851
8810,3.538666
8811,3.535805
8812,3.537504
8813,3.53585
8814,3.535939
8815,3.536297
8816,3.538041
8817,3.539203
8818,3.537415
8819,3.537348
8820,3.537281
8821,3.536118
8822,3.536386
8823,3.536297
8824,3.53509
8825,3.535984
8826,3.536565
8827,3.537996
8828,3.536878
8829,3.537549
8830,3.537683
8831,3.537817
8832,3.535492
8833,3.534956
8834,3.535939
8835,3.534598
8836,3.536878
8837,3.536029
8838,3.536654
8839,3.537996
8840,3.537146
8841,3.537057
8842,3.536968
8843,3.536878
8844,3.534151
8845,3.535403
0,3.536297
8847,3.535537
8848,3.536207
8849,3.536476
8850,3.535537
8851,3.53576
8852,3.5355365
8853,3.535313
8854,3.534151
8855,3.533346
8856,3.533659
8857,3.534643
8858,3.533838
8859,3.535045
8860,3.534017
8861,3.536118
8862,3.535716
8863,3.5360734999999996
8864,3.536431
8865,3.535112
8866,3.533793
8867,3.532407
8868,3.533704
8869,3.533123
8870,3.534285
8871,3.535582
8872,3.535492
8873,3.533793
8874,3.5347545
8875,3.535716
8876,3.534464
8877,3.533435
8878,3.533257
8879,3.533704
8880,3.533793
8881,3.534732
8882,3.535
8883,3.535
8884,3.5347540000000004
8885,3.534508
8886,3.532139
8887,3.533078
8888,3.532899
8889,3.531915
8890,3.53272
8891,3.533704
8892,3.533212
8893,3.534822
8894,3.534866
8895,3.534598
8896,3.53433
8897,3.533078
8898,3.533257
8899,3.534285
8900,3.533257
8901,3.533212
8902,3.533614
8903,3.533033
8904,3.533346
8905,3.5333015
8906,3.533257
8907,3.532943
8908,3.532362
8909,3.531379
8910,3.532809
8911,3.53272
8912,3.533838
8913,3.533391
8914,3.534956
8915,3.53433
8916,3.5337265
8917,3.533123
8918,3.532899
8919,3.531423
8920,3.5317360000000004
8921,3.532049
8922,3.531066
8923,3.534464
8924,3.534508
8925,3.533883
8926,3.533927
8927,3.53386
8928,3.533793
8929,3.532318
8930,3.531423
8931,3.532809
8932,3.531021
8933,3.532452
8934,3.53357
8935,3.5312
8936,3.531781
8937,3.5328095
8938,3.533838
8939,3.531647
8940,3.531155
8941,3.533078
8942,3.530574
8943,3.531334
8944,3.531155
8945,3.530976
8946,3.532675
8947,3.532496
8948,3.5327645
8949,3.533033
8950,3.529456
8951,3.530037
8952,3.531111
8953,3.529724
8954,3.531602
8955,3.530708
8956,3.530887
8957,3.532273
8958,3.5323175
8959,3.532362
8960,3.530887
8961,3.530261
8962,3.530574
8963,3.52968
8964,3.531021
8965,3.529501
8966,3.530484
8967,3.53044
8968,3.531602
8969,3.530462
8970,3.529322
8971,3.528741
8972,3.529635
8973,3.529367
8974,3.528696
8975,3.52883
8976,3.531602
8977,3.531513
8978,3.530216
8979,3.530484
8980,3.5304395
8981,3.530395
8982,3.529277
8983,3.529456
8984,3.52883
8985,3.528249
8986,3.530395
8987,3.529546
8988,3.530663
8989,3.531021
8990,3.531133
8991,3.531245
8992,3.528875
8993,3.528338
8994,3.529546
8995,3.526595
8996,3.527221
8997,3.529501
8998,3.529054
8999,3.530037
9000,3.52959
9001,3.529143
9002,3.52816
9003,3.528517
9004,3.527578
9005,3.52731
9006,3.52892
9007,3.528338
9008,3.52883
9009,3.527757
9010,3.527623
9011,3.528182
9012,3.528741
9013,3.527131
9014,3.526639
9015,3.52655
9016,3.52503
9017,3.526326
9018,3.529367
9019,3.527891
9020,3.52883
9021,3.52816
9022,3.5283385000000003
9023,3.528517
9024,3.526773
9025,3.526237
9026,3.526952
9027,3.526729
9028,3.528025
9029,3.528517
9030,3.527221
9031,3.527444
9032,3.527623
9033,3.527802
9034,3.527176
9035,3.526148
9036,3.527176
9037,3.52503
9038,3.526103
9039,3.525656
9040,3.526505
9041,3.526773
9042,3.527221
9043,3.527355
9044,3.527489
9045,3.5263489999999997
9046,3.525209
9047,3.524985
9048,3.525209
9049,3.526818
9050,3.526729
9051,3.526371
9052,3.528025
9053,3.527064
9054,3.526103
9055,3.523197
9056,3.525522
9057,3.524851
9058,3.523733
9059,3.524225
9060,3.524896
9061,3.525611
9062,3.526997
9063,3.525343
9064,3.52541
9065,3.525477
9066,3.524493
9067,3.523733
9068,3.523331
9069,3.523376
9070,3.525119
9071,3.523733
9072,3.525656
9073,3.526192
9074,3.52427
9075,3.524963
9076,3.525656
9077,3.522884
9078,3.525253
9079,3.525209
9080,3.524627
9081,3.524627
9082,3.525388
9083,3.526997
9084,3.524896
9085,3.525209
9086,3.525924
9087,3.526639
9088,3.524761
9089,3.525119
9090,3.524136
9091,3.525074
9092,3.522884
9093,3.525879
9094,3.524225
9095,3.524896
9096,3.524851
9097,3.5246275000000002
9098,3.524404
9099,3.5219
9100,3.523599
9101,3.523778
9102,3.52266
9103,3.52351
9104,3.523554
9105,3.524761
9106,3.525432
9107,3.5248955
9108,3.524359
9109,3.522213
9110,3.522347
9111,3.522526
9112,3.522034
9113,3.522258
9114,3.523957
9115,3.523778
9116,3.521945
9117,3.522928
9118,3.522861
9119,3.522794
9120,3.521453
9121,3.521632
9122,3.522034
9123,3.521274
9124,3.521855
9125,3.52275
9126,3.521811
9127,3.522392
9128,3.524091
9131,3.522884
9132,3.522258
9133,3.520827
9134,3.521498
9135,3.521363
9136,3.52199
9137,3.522973
9138,3.521453
9139,3.5213415
9140,3.52123
9141,3.520559
9142,3.52029
9143,3.521677
9144,3.520916
9145,3.521319
9146,3.522258
9147,3.521855
9148,3.523241
9149,3.52275
9150,3.5218555
9151,3.520961
9152,3.520514
9153,3.520961
9154,3.519575
9155,3.519486
9156,3.520201
9157,3.520961
9158,3.522347
9159,3.52123
9160,3.5212965
9161,3.521363
9162,3.51877
9163,3.518413
9164,3.519665
9165,3.520559
9166,3.520514
9167,3.522705
9168,3.519843
9169,3.521721
9170,3.519173
9171,3.519419
9172,3.519665
9173,3.518904
9174,3.519396
9175,3.519575
9176,3.519799
9177,3.518904
9178,3.52123
9179,3.520246
9180,3.520425
9181,3.52199
9184,3.519396
9185,3.517339
9186,3.518234
9187,3.518323
9188,3.52029
9189,3.518949
9190,3.518502
9191,3.52029
9192,3.519642
9193,3.518994
9194,3.519128
9195,3.518435
9196,3.517742
9197,3.519262
9198,3.51801
9199,3.519843
9200,3.520067
9201,3.520022
9202,3.519709
9203,3.5198210000000003
9204,3.519933
9205,3.518279
9206,3.518279
9207,3.516982
9208,3.51649
9209,3.518323
9210,3.518279
9211,3.519575
9212,3.518815
9215,3.518636
9216,3.518904
9217,3.517563
9218,3.51801
9219,3.517563
9220,3.519799
9221,3.517876
9222,3.51886
9223,3.51801
9224,3.518591
9225,3.518435
9226,3.518279
9227,3.519217
9228,3.516222
9229,3.517205
9230,3.516714
9231,3.518323
9232,3.517653
9233,3.51725
9234,3.518726
9235,3.5179210000000003
9236,3.517116
9237,3.515015
9238,3.516445
9239,3.516222
9240,3.516669
9241,3.516311
9242,3.517742
9243,3.516624
9244,3.516714
9245,3.516937
9246,3.517071
9247,3.517205
9248,3.517519
9249,3.515417
9250,3.515059
9251,3.515372
9252,3.514702
9253,3.516356
9254,3.517742
9255,3.517027
9258,3.51573
9259,3.5181
9260,3.516043
9261,3.516043
9262,3.516669
9263,3.516669
9264,3.515864
9265,3.517384
9266,3.516803
9269,3.515819
9270,3.514478
9271,3.515596
9272,3.515059
9273,3.515104
9274,3.515954
9275,3.516401
9276,3.515775
9277,3.5158865
9278,3.515998
9279,3.51497
9280,3.513673
9281,3.515283
9282,3.513986
9283,3.514433
9284,3.513718
9285,3.514389
9286,3.515819
9287,3.514076
9288,3.514925
9289,3.5150815
9290,3.515238
9291,3.513316
9292,3.51269
9293,3.51497
9294,3.514523
9295,3.515149
9296,3.514433
9297,3.514925
9298,3.515909
9299,3.515193
9300,3.5142545
9301,3.513316
9302,3.512019
9303,3.512511
9304,3.511304
9305,3.512556
9306,3.513763
9307,3.514568
9308,3.514031
9309,3.514031
9310,3.5137625000000003
9311,3.513494
9312,3.5126
9313,3.513316
9314,3.51412
9315,3.514568
9316,3.513673
9317,3.514523
9318,3.513494
9319,3.513808
9320,3.512958
9321,3.5140085
9322,3.515059
9323,3.511796
9324,3.512243
9325,3.512198
9326,3.512511
9327,3.512779
9328,3.513628
9329,3.51345
9330,3.512779
9331,3.513852
9332,3.513092
9333,3.512332
9334,3.513763
9335,3.511214
9336,3.512019
9337,3.510409
9338,3.513808
9339,3.514076
9340,3.512198
9341,3.51193
9342,3.512265
9343,3.5126
9344,3.510231
9345,3.511661
9346,3.510544
9347,3.510722
9348,3.510991
9349,3.511393
9350,3.513137
9351,3.51345
9352,3.511885
9355,3.510275
9356,3.510186
9357,3.510946
9358,3.510588
9359,3.5119295
9360,3.513271
9361,3.510275
9362,3.512108
9363,3.5111025
9364,3.510097
9365,3.510588
9366,3.509918
9367,3.510275
9368,3.510722
9369,3.510991
9370,3.510544
9371,3.51193
9372,3.510499
9373,3.510365
9374,3.511304
9375,3.512243
9376,3.508576
9377,3.510275
9378,3.507324
9379,3.509784
9380,3.509336
9381,3.508934
9382,3.510678
9383,3.511125
9384,3.510678
9385,3.5095375
9386,3.508397
9387,3.508397
9388,3.510231
9389,3.508576
9390,3.509605
9391,3.509426
9392,3.509023
9393,3.510409
9394,3.511706
9395,3.5105880000000003
9396,3.50947
9397,3.508934
9398,3.509247
9399,3.509426
9400,3.509918
9401,3.50795
9402,3.509918
9403,3.508174
9404,3.509828
9405,3.5099175000000002
9406,3.510007
9407,3.507324
9408,3.508129
9409,3.507101
9410,3.507906
9411,3.508934
9412,3.509962
9413,3.509068
9414,3.51032
9415,3.510275
9416,3.50956
9417,3.508845
9418,3.507414
9419,3.507995
9420,3.506967
9421,3.508129
9422,3.508263
9423,3.510633
9424,3.508487
9425,3.509023
9426,3.509873
9427,3.5087775
9428,3.507682
9429,3.505983
9430,3.506341
9431,3.507682
9432,3.506073
9433,3.509247
9434,3.508621
9435,3.506922
9436,3.507906
9437,3.5081740000000003
9438,3.508442
9439,3.505715
9440,3.507011
9441,3.507146
9442,3.505849
9443,3.506654
9444,3.506788
9445,3.506743
9446,3.505938
9447,3.506073
9448,3.5062515000000003
9449,3.50643
9450,3.505178
9451,3.504239
9452,3.504687
9453,3.504955
9454,3.505938
9455,3.506028
9456,3.507771
9457,3.508085
9458,3.507213
9459,3.506341
9460,3.503747
9461,3.505089
9462,3.505938
9463,3.504284
9464,3.504865
9465,3.504418
9466,3.506251
9467,3.505491
9470,3.506654
9471,3.504329
9472,3.503971
9473,3.503613
9474,3.504687
9475,3.504329
9476,3.506386
9477,3.506698
9478,3.504999
9481,3.505715
9482,3.503524
9483,3.503792
9484,3.504195
9485,3.503345
9486,3.504016
9487,3.504821
9488,3.505715
9489,3.504552
9490,3.504374
9491,3.5040385
9492,3.503703
9493,3.504105
9494,3.503569
9495,3.503837
9496,3.502764
9497,3.503077
9498,3.502943
9499,3.504955
9500,3.504597
9501,3.503122
9502,3.5041054999999997
9503,3.505089
9504,3.50339
9505,3.502406
9506,3.503256
9507,3.502004
9508,3.502406
9509,3.505581
9510,3.504016
9511,3.504239
9512,3.50339
9513,3.5035464999999997
9514,3.503703
9515,3.501333
9516,3.501423
9517,3.502138
9518,3.502943
9519,3.503166
9520,3.502406
9521,3.502987
9522,3.502853
9523,3.5033000000000003
9524,3.503747
9525,3.50178
9526,3.501959
9527,3.502004
9528,3.501199
9529,3.500886
9530,3.50254
9531,3.501378
9532,3.502764
9533,3.503211
9534,3.5027865
9535,3.502362
9536,3.501423
9537,3.500841
9538,3.501378
9539,3.501646
9540,3.500841
9541,3.502004
9542,3.503166
9543,3.501333
9544,3.502809
9545,3.502205
9546,3.501601
9547,3.501646
9548,3.500484
9549,3.500707
9550,3.499858
9551,3.499276
9552,3.502406
9553,3.501244
9554,3.501512
9555,3.501959
9556,3.5017354999999997
9557,3.501512
9558,3.499634
9559,3.499992
9560,3.50035
9561,3.499276
9562,3.498651
9563,3.500573
9564,3.50035
9565,3.502317
9566,3.5020935
9567,3.50187
9568,3.500126
9569,3.498695
9570,3.500126
9571,3.498695
9572,3.499232
9573,3.500484
9574,3.499992
9575,3.500886
9576,3.501244
9577,3.5003944999999996
9578,3.499545
9579,3.499098
9580,3.499947
9581,3.499232
9582,3.499589
9583,3.499098
9584,3.499634
9585,3.499992
9586,3.500171
9587,3.498919
9590,3.496773
9591,3.497846
9592,3.497622
9593,3.498874
9594,3.4995
9595,3.499724
9596,3.499679
9597,3.49874
9598,3.499366
9599,3.499992
9600,3.498159
9601,3.498248
9602,3.498248
9603,3.497712
9604,3.498427
9605,3.499142
9606,3.499187
9609,3.498248
9610,3.49789
9611,3.497846
9612,3.497466
9613,3.497086
9614,3.496594
9615,3.496505
9616,3.496996
9617,3.497756
9618,3.497756
9619,3.4980019999999996
9620,3.498248
9621,3.49713
9622,3.497175
9623,3.495342
9624,3.495968
9625,3.497086
9626,3.49789
9627,3.497533
9628,3.497354
9629,3.497756
9630,3.497734
9631,3.497712
9632,3.495476
9633,3.495968
9634,3.496505
9635,3.494761
9636,3.494716
9637,3.497443
9638,3.496639
9639,3.495878
9640,3.495744
9641,3.4963255
9642,3.496907
9643,3.495789
9644,3.4957
9645,3.495387
9646,3.495923
9647,3.497935
9648,3.497756
9649,3.496862
9650,3.495476
9651,3.4967505
9652,3.498025
9653,3.494448
9654,3.494537
9655,3.494761
9656,3.494627
9657,3.49485
9658,3.49646
9659,3.4955879999999997
9660,3.494716
9661,3.4957
9662,3.495141
9663,3.494582
9664,3.494314
9665,3.495521
9666,3.494045
9667,3.493732
9668,3.495051
9669,3.49637
9670,3.495789
9671,3.495029
9672,3.494403
9673,3.493777
9674,3.494269
9675,3.49181
9676,3.493643
9677,3.493598
9678,3.494671
9679,3.494805
9680,3.495387
9681,3.49494
9682,3.494358
9683,3.494716
9684,3.495074
9685,3.493285
9686,3.493196
9687,3.494224
9688,3.494179
9689,3.493509
9690,3.494761
9691,3.49485
9692,3.496549
9693,3.495364
9694,3.494179
9695,3.493241
9696,3.493375
9697,3.492033
9698,3.492212
9699,3.493464
9700,3.4938665
9701,3.494269
9702,3.494045
9703,3.494135
9704,3.4937994999999997
9705,3.493464
9706,3.492078
9707,3.492928
9708,3.490647
9709,3.492481
9710,3.491854
9711,3.492123
9712,3.491765
9713,3.494224
9714,3.492928
9715,3.493017
9716,3.493106
9717,3.490379
9718,3.491139
9719,3.490647
9720,3.492257
9721,3.492436
9722,3.494045
9723,3.493464
9724,3.492391
9725,3.492883
9726,3.492056
9727,3.491229
9728,3.48944
9729,3.491631
9730,3.491318
9731,3.490692
9732,3.492436
9733,3.491407
9734,3.49105
9735,3.491631
9736,3.491899
9737,3.492167
9738,3.490513
9739,3.489485
9740,3.490245
9741,3.49029
9742,3.490469
9743,3.491586
9744,3.490826
9745,3.489977
9746,3.4908710000000003
9747,3.491765
9748,3.489395
9749,3.489395
9750,3.490155
9751,3.4902
9752,3.48868
9753,3.49105
9754,3.490647
9755,3.489977
9756,3.490469
9757,3.490849
9758,3.491229
9759,3.488591
9760,3.48868
9761,3.489619
9762,3.490021
9763,3.48953
9764,3.48953
9765,3.490558
9766,3.490021
9767,3.490021
9768,3.490133
9769,3.490245
9770,3.488904
9771,3.487786
9772,3.486892
9773,3.487831
9774,3.488814
9775,3.49029
9776,3.489619
9777,3.489843
9778,3.489619
9779,3.4887024999999996
9780,3.487786
9781,3.487652
9782,3.48716
9783,3.486713
9784,3.487696
9785,3.489261
9786,3.488546
9787,3.488099
9788,3.488501
9789,3.48868
9790,3.4883224999999998
9791,3.487965
9792,3.487339
9793,3.486221
9794,3.487741
9795,3.487071
9796,3.48953
9797,3.487831
9798,3.489619
9799,3.488233
9800,3.4883
9801,3.488367
9802,3.486534
9803,3.487205
9804,3.486534
9805,3.486266
9806,3.487205
9807,3.487294
9808,3.488233
9809,3.487607
9810,3.488188
9811,3.4882105
9812,3.488233
9813,3.487294
9814,3.485059
9815,3.486847
9816,3.485103
9817,3.486489
9818,3.488993
9819,3.488904
9820,3.488188
9821,3.4885905
9822,3.488993
9823,3.486176
9824,3.486713
9825,3.484701
9826,3.485193
9827,3.485372
9828,3.486802
9829,3.48716
9830,3.487026
9831,3.487383
9832,3.487495
9833,3.487607
9834,3.485953
9835,3.485282
9836,3.48488
9837,3.48479
9838,3.485819
9839,3.485819
9840,3.486087
9841,3.485863
9842,3.484612
9843,3.485461
9844,3.48631
9845,3.483941
9846,3.483941
9847,3.484388
9848,3.48327
9849,3.48564
9850,3.486444
9851,3.484924
9852,3.485327
9853,3.4856175
9854,3.485908
9855,3.484075
9856,3.483851
9857,3.481348
9858,3.483538
9859,3.484388
9860,3.484969
9861,3.485997
9862,3.485282
9863,3.484589
9864,3.483896
9865,3.483628
9866,3.483538
9867,3.483225
9868,3.483136
9869,3.483494
9870,3.485997
9871,3.484835
9872,3.484209
9873,3.483717
9874,3.4838959999999997
9875,3.484075
9876,3.482555
9877,3.482242
9878,3.482912
9879,3.482555
9880,3.481795
9881,3.482555
9882,3.482644
9883,3.483091
9884,3.482733
9885,3.4828225
9886,3.482912
9887,3.482063
9888,3.482108
9889,3.482018
9890,3.482421
9891,3.482644
9892,3.482018
9893,3.483404
9894,3.482331
9897,3.483404
9898,3.482689
9899,3.480721
9900,3.481839
9901,3.480901
9902,3.482778
9903,3.482376
9904,3.482421
9905,3.48336
9906,3.4822195
9907,3.481079
9908,3.481392
9909,3.480677
9910,3.47938
9911,3.480901
9912,3.479067
9913,3.482018
9914,3.48175
9915,3.482599
9916,3.48099
9917,3.4816380000000002
9918,3.482286
9919,3.48023
9920,3.482465
9921,3.479336
9922,3.479783
9923,3.480632
9924,3.4812805
9925,3.481929
9926,3.482018
9927,3.480185
9928,3.4811240000000003
9929,3.482063
9930,3.479425
9931,3.47862
9932,3.479738
9933,3.48099
9934,3.481303
9935,3.481079
9936,3.480364
9937,3.480453
9938,3.480811
9939,3.481169
9940,3.478128
9941,3.479157
9942,3.477905
9943,3.478754
9944,3.478486
9945,3.480677
9946,3.480632
9947,3.481348
9948,3.479514
9949,3.479693
9950,3.479872
9951,3.47786
9952,3.478218
9953,3.477771
9954,3.478933
9955,3.479201
9956,3.479559
9957,3.478575
9958,3.479067
9959,3.479067
9960,3.4785755
9961,3.478084
9962,3.477324
9963,3.477592
9964,3.476742
9965,3.478128
9966,3.476206
9967,3.479693
9968,3.478084
9969,3.477637
9970,3.479157
9971,3.478397
9972,3.477637
9973,3.476206
9974,3.47719
9975,3.476429
9976,3.476519
9977,3.479023
9978,3.478128
9979,3.47701
9980,3.479201
9981,3.4781055
9982,3.47701
9983,3.476966
9984,3.476832
9985,3.476116
9986,3.475401
9987,3.476921
9988,3.478039
9989,3.476921
9990,3.476921
9991,3.47786
9992,3.477659
9993,3.477458
9994,3.476563
9995,3.47625
9996,3.475893
9997,3.475043
9998,3.476161
9999,3.476653
10000,3.476474
10001,3.476474
10002,3.476832
10003,3.47719
10004,3.476116
10005,3.474239
10006,3.474417
10007,3.475446
10008,3.475267
10009,3.47625
10010,3.477547
10011,3.475714
10012,3.476921
10013,3.4758925
10014,3.474864
10015,3.474015
10016,3.473702
10017,3.47482
10018,3.475178
10019,3.4747529999999998
10020,3.474328
10021,3.475133
10022,3.475714
10023,3.4757585
10024,3.475803
10025,3.473836
10026,3.474373
10027,3.475133
10028,3.474283
10029,3.473926
10030,3.475222
10031,3.475625
10032,3.474194
10033,3.474909
10034,3.4747525
10035,3.474596
10036,3.47245
10037,3.472584
10038,3.472718
10039,3.472271
10040,3.472897
10041,3.474194
10042,3.473836
10043,3.473836
10044,3.474864
10047,3.473076
10048,3.472316
10049,3.472584
10050,3.471332
10051,3.474686
10052,3.473121
10053,3.473791
10054,3.474373
10055,3.4732325
10056,3.472092
10057,3.472182
10058,3.471064
10059,3.472092
10060,3.473121
10061,3.471645
10062,3.472763
10063,3.472182
10064,3.472718
10065,3.472495
10066,3.4731655
10067,3.473836
10068,3.471779
10069,3.471198
10070,3.470304
10071,3.469902
10072,3.471332
10073,3.472987
10074,3.47245
10075,3.471019
10076,3.472897
10077,3.472651
10078,3.472405
10079,3.470393
10080,3.469052
10081,3.47017
10082,3.470393
10083,3.470304
10084,3.470528
10085,3.471735
10086,3.472316
10087,3.4723385
10088,3.472361
10089,3.470975
10090,3.470662
10091,3.46932
10092,3.471243
10093,3.469812
10094,3.471064
10095,3.471288
10096,3.471109
10097,3.468873
10098,3.4692755
10099,3.469678
10100,3.470125
10101,3.469678
10102,3.469499
10103,3.467934
10104,3.469544
10105,3.47084
10106,3.470438
10107,3.471109
10108,3.471645
10109,3.4713545000000003
10110,3.471064
10111,3.469633
10112,3.468829
10113,3.469209
10114,3.469589
10115,3.470438
10116,3.470796
10117,3.46932
10118,3.471645
10119,3.471064
10120,3.470483
10121,3.468247
10122,3.466951
10123,3.468292
10124,3.468873
